Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Spain,ESP,1983,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,109.228019714355
Spain,ESP,1982,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,109.511131286621
Spain,ESP,1981,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,109.650421142578
Spain,ESP,1980,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,110.203712463379
Spain,ESP,1979,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,110.35765838623
Spain,ESP,1978,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,110.34676361084
Spain,ESP,1977,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,111.161056518555
Spain,ESP,1976,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,112.173599243164
Spain,ESP,1975,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,112.579566955566
Spain,ESP,1974,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,111.55322265625
Spain,ESP,1973,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,110.758682250977
Spain,ESP,1972,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,117.576309204102
Spain,ESP,1971,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,113.123748779297
Spain,ESP,2021,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.678970336914
Spain,ESP,2020,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.962059020996
Spain,ESP,2019,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.596977233887
Spain,ESP,2018,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.998710632324
Spain,ESP,2017,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.757987976074
Spain,ESP,2016,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.391876220703
Spain,ESP,2015,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.459999084473
Spain,ESP,2014,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.939483642578
Spain,ESP,2013,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.632339477539
Spain,ESP,2012,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,100.755348205566
Spain,ESP,2011,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.076438903809
Spain,ESP,2010,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.501838684082
Spain,ESP,2009,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.470558166504
Spain,ESP,2008,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.004043579102
Spain,ESP,2007,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.628509521484
Spain,ESP,2006,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,104.348129272461
Spain,ESP,2005,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.040252685547
Spain,ESP,2004,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.631866455078
Spain,ESP,2003,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.795806884766
Spain,ESP,2002,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.04190826416
Spain,ESP,2001,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.109359741211
Spain,ESP,2000,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,104.72078704834
Spain,ESP,1999,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,104.903549194336
Spain,ESP,1998,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.000679016113
Spain,ESP,1997,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.921287536621
Spain,ESP,1996,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.269241333008
Spain,ESP,1995,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.72200012207
Spain,ESP,1994,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.038566589355
Spain,ESP,1993,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.378242492676
Spain,ESP,1992,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.781509399414
Spain,ESP,1991,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.859428405762
Spain,ESP,1990,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.464637756348
Spain,ESP,1989,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.405906677246
Spain,ESP,1988,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.184631347656
Spain,ESP,1987,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.433837890625
Spain,ESP,1986,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.147041320801
Spain,ESP,1985,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.377372741699
Spain,ESP,1984,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.40283203125
Spain,ESP,1983,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.229400634766
Spain,ESP,1982,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.093559265137
Spain,ESP,1981,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.310050964355
Spain,ESP,1980,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.873977661133
Spain,ESP,1979,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.629081726074
Spain,ESP,1978,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.888610839844
Spain,ESP,1977,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.948593139648
Spain,ESP,1976,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,111.532203674316
Spain,ESP,1975,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,111.761161804199
Spain,ESP,1974,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,111.21021270752
Spain,ESP,1973,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.332908630371
Spain,ESP,1972,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,113.354118347168
Spain,ESP,1971,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.315727233887
Spain,ESP,2017,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,93.8928
Spain,ESP,2016,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,94.16857
Spain,ESP,2015,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.81921
Spain,ESP,2014,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.09051
Spain,ESP,2013,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,102.15745
Spain,ESP,2012,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,104.08789
Spain,ESP,2011,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,105.48708
Spain,ESP,2010,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,104.78175
Spain,ESP,2009,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.86324
Spain,ESP,2008,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,105.01068
Spain,ESP,2007,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,105.88852
Spain,ESP,2006,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,104.60681
Spain,ESP,2005,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.18835
Spain,ESP,2004,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,102.59515
Spain,ESP,2003,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.9592
Spain,ESP,2002,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,98.4731
Spain,ESP,2001,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,98.77926
Spain,ESP,2000,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.97527
Spain,ESP,1999,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,105.283
Spain,ESP,1994,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,100.85067
Spain,ESP,1993,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,102.81383
Spain,ESP,1990,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.65299
Spain,ESP,1989,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.18705
Spain,ESP,1988,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.55014
Spain,ESP,1987,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.23033
Spain,ESP,1986,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,100.3846
Spain,ESP,1985,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.96936
Spain,ESP,1984,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.87947
Spain,ESP,1983,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,106.90234
Spain,ESP,1982,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,107.2147
Spain,ESP,1981,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,107.18466
Spain,ESP,2017,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,93.06605
Spain,ESP,2016,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,93.93346
Spain,ESP,2015,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.31234
Spain,ESP,2014,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.25993
Spain,ESP,2013,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.33187
Spain,ESP,2012,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.49794
Spain,ESP,2011,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.88286
Spain,ESP,2010,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.93946
Spain,ESP,2009,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,103.01598
Spain,ESP,2008,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.07422
Spain,ESP,2007,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,106.05685
Spain,ESP,2006,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.63169
Spain,ESP,2005,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.09065
Spain,ESP,2004,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.54696
Spain,ESP,2003,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.87372
Spain,ESP,2002,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.53888
Spain,ESP,2001,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.95123
Spain,ESP,2000,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.79232
Spain,ESP,1999,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.85738
Spain,ESP,1994,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.92291
Spain,ESP,1993,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.76961
Spain,ESP,1990,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.03072
Spain,ESP,1989,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.98575
Spain,ESP,1988,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,100.36026
Spain,ESP,1987,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.84479
Spain,ESP,1986,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,100.41005
Spain,ESP,1985,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.09546
Spain,ESP,1984,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.49975
Spain,ESP,1983,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,106.82791
Spain,ESP,1982,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,107.03119
Spain,ESP,1981,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,106.11143
Spain,ESP,2017,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,93.46566
Spain,ESP,2016,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,94.04701
Spain,ESP,2015,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,99.55732
Spain,ESP,2014,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,98.66163
Spain,ESP,2013,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.73146
Spain,ESP,2012,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,103.26833
Spain,ESP,2011,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,105.17608
Spain,ESP,2010,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,103.83369
Spain,ESP,2009,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,103.42739
Spain,ESP,2008,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,104.52916
Spain,ESP,2007,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,105.97503
Spain,ESP,2006,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,104.61959
Spain,ESP,2005,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.65201
Spain,ESP,2004,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,102.57038
Spain,ESP,2003,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,99.91527
Spain,ESP,2002,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,98.50692
Spain,ESP,2001,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,98.8677
Spain,ESP,2000,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.88117
Spain,ESP,1999,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,105.06399
Spain,ESP,1994,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,100.37371
Spain,ESP,1993,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,102.7911
Spain,ESP,1990,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.8472
Spain,ESP,1989,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.59792
Spain,ESP,1988,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,99.96712
Spain,ESP,1987,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,100.51681
Spain,ESP,1986,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,100.39771
Spain,ESP,1985,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,104.03429
Spain,ESP,1984,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,104.1988
Spain,ESP,1983,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,106.86403
Spain,ESP,1982,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,107.12024
Spain,ESP,1981,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,106.63209
Spain,ESP,2017,"School enrollment, primary (% net)",SE.PRM.NENR,97.27171
Spain,ESP,2016,"School enrollment, primary (% net)",SE.PRM.NENR,98.78967
Spain,ESP,2015,"School enrollment, primary (% net)",SE.PRM.NENR,99.39278
Spain,ESP,2014,"School enrollment, primary (% net)",SE.PRM.NENR,99.47472
Spain,ESP,2013,"School enrollment, primary (% net)",SE.PRM.NENR,99.55937
Spain,ESP,2012,"School enrollment, primary (% net)",SE.PRM.NENR,99.69626
Spain,ESP,2011,"School enrollment, primary (% net)",SE.PRM.NENR,99.73417
Spain,ESP,2010,"School enrollment, primary (% net)",SE.PRM.NENR,99.71354
Spain,ESP,2009,"School enrollment, primary (% net)",SE.PRM.NENR,99.77222
Spain,ESP,2008,"School enrollment, primary (% net)",SE.PRM.NENR,99.82827
Spain,ESP,2007,"School enrollment, primary (% net)",SE.PRM.NENR,99.82284
Spain,ESP,2006,"School enrollment, primary (% net)",SE.PRM.NENR,99.71458
Spain,ESP,2005,"School enrollment, primary (% net)",SE.PRM.NENR,99.65855
Spain,ESP,2004,"School enrollment, primary (% net)",SE.PRM.NENR,99.73118
Spain,ESP,2003,"School enrollment, primary (% net)",SE.PRM.NENR,99.85653
Spain,ESP,2002,"School enrollment, primary (% net)",SE.PRM.NENR,99.82002
Spain,ESP,2001,"School enrollment, primary (% net)",SE.PRM.NENR,99.76442
Spain,ESP,2000,"School enrollment, primary (% net)",SE.PRM.NENR,99.81425
Spain,ESP,1999,"School enrollment, primary (% net)",SE.PRM.NENR,99.85712
Spain,ESP,1997,"School enrollment, primary (% net)",SE.PRM.NENR,99.93531
Spain,ESP,1996,"School enrollment, primary (% net)",SE.PRM.NENR,99.94339
Spain,ESP,1995,"School enrollment, primary (% net)",SE.PRM.NENR,99.95766
Spain,ESP,1994,"School enrollment, primary (% net)",SE.PRM.NENR,99.98101
Spain,ESP,1993,"School enrollment, primary (% net)",SE.PRM.NENR,99.98866
Spain,ESP,1992,"School enrollment, primary (% net)",SE.PRM.NENR,99.65
Spain,ESP,1991,"School enrollment, primary (% net)",SE.PRM.NENR,99.66298
Spain,ESP,1990,"School enrollment, primary (% net)",SE.PRM.NENR,99.22275
Spain,ESP,1989,"School enrollment, primary (% net)",SE.PRM.NENR,99.23004
Spain,ESP,1988,"School enrollment, primary (% net)",SE.PRM.NENR,98.60385
Spain,ESP,1987,"School enrollment, primary (% net)",SE.PRM.NENR,99.20641
Spain,ESP,1986,"School enrollment, primary (% net)",SE.PRM.NENR,99.8015
Spain,ESP,1985,"School enrollment, primary (% net)",SE.PRM.NENR,99.79266
Spain,ESP,1984,"School enrollment, primary (% net)",SE.PRM.NENR,99.75934
Spain,ESP,1983,"School enrollment, primary (% net)",SE.PRM.NENR,99.58957
Spain,ESP,1981,"School enrollment, primary (% net)",SE.PRM.NENR,99.18396
Spain,ESP,1980,"School enrollment, primary (% net)",SE.PRM.NENR,99.15964
Spain,ESP,1979,"School enrollment, primary (% net)",SE.PRM.NENR,98.68616
Spain,ESP,1978,"School enrollment, primary (% net)",SE.PRM.NENR,98.59984
Spain,ESP,1977,"School enrollment, primary (% net)",SE.PRM.NENR,99.15999
Spain,ESP,1976,"School enrollment, primary (% net)",SE.PRM.NENR,99.90722
Spain,ESP,1975,"School enrollment, primary (% net)",SE.PRM.NENR,99.46797
Spain,ESP,1973,"School enrollment, primary (% net)",SE.PRM.NENR,95.47561
Spain,ESP,1972,"School enrollment, primary (% net)",SE.PRM.NENR,94.54709
Spain,ESP,1971,"School enrollment, primary (% net)",SE.PRM.NENR,93.21163
Spain,ESP,2017,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.64003
Spain,ESP,2016,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.14276
Spain,ESP,1992,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.80466
Spain,ESP,1990,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.15713
Spain,ESP,1989,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.35106
Spain,ESP,1988,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.65923
Spain,ESP,1979,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.12325
Spain,ESP,1978,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.84569
Spain,ESP,1973,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,96.89661
Spain,ESP,1972,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,96.15856
Spain,ESP,1971,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,94.65641
Spain,ESP,2017,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,96.92663
Spain,ESP,2016,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.4588
Spain,ESP,1992,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.50345
Spain,ESP,1990,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.28488
Spain,ESP,1989,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.11559
Spain,ESP,1988,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.55153
Spain,ESP,1979,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.2729
Spain,ESP,1978,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.36698
Spain,ESP,1973,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,94.11995
Spain,ESP,1972,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,93.0087
Spain,ESP,1971,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,91.83214
Spain,ESP,2017,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,90.87642
Spain,ESP,2016,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,91.10007
Spain,ESP,2015,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,98.20322
Spain,ESP,2012,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,98.8768
Spain,ESP,2011,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,98.47051
Spain,ESP,2009,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,99.05228
Spain,ESP,2008,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,99.07222
Spain,ESP,2007,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,99.03681
Spain,ESP,2006,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,99.23179
Spain,ESP,2005,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,97.98119
Spain,ESP,2004,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,98.44791
Spain,ESP,2003,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,98.82801
Spain,ESP,2002,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,97.4117
Spain,ESP,2017,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,88.87636
Spain,ESP,2016,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,89.71302
Spain,ESP,2015,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.28558
Spain,ESP,2012,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.02223
Spain,ESP,2011,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.63056
Spain,ESP,2009,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.88546
Spain,ESP,2008,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.85369
Spain,ESP,2007,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,98.91629
Spain,ESP,2006,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,98.90506
Spain,ESP,2005,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,98.24563
Spain,ESP,2004,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,97.71109
Spain,ESP,2003,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,98.10423
Spain,ESP,2002,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,96.90033
Spain,ESP,2017,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,89.84309
Spain,ESP,2016,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,90.38292
Spain,ESP,2015,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,97.7291
Spain,ESP,2012,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,97.92084
Spain,ESP,2011,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.03817
Spain,ESP,2009,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.45205
Spain,ESP,2008,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.44566
Spain,ESP,2007,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.97487
Spain,ESP,2006,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,99.06391
Spain,ESP,2005,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.11708
Spain,ESP,2004,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.06927
Spain,ESP,2003,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.45605
Spain,ESP,2002,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,97.14884
